"Nome da conta","Nome da campanha","Nome do conjunto de anúncios","Nome do anúncio","Identificação da conta","Identificação da campanha","Identificação do conjunto de anúncios","Identificação do anúncio",Anúncios,Idade,Gênero,Dia,Alcance,Impressões,Frequência,Moeda,"Valor usado (BRL)","Configuração de atribuição","Custo por lead",Leads,"Cliques no link","CTR (todos)","CPM (custo por 1.000 impressões)","CPC (custo por clique no link)","CPC (todos)",Visualizações,"Orçamento do conjunto de anúncios","Tipo de orçamento do conjunto de anúncios","Orçamento da campanha","Tipo de orçamento da campanha","Início dos relatórios","Término dos relatórios"
"Conta Zontes",CP02_v-350_[inicio_01/01],"01 - amplo",AD04_v350_img_[15/10]_com_preco,7658357130952021,120212510922970714,120212510922950714,120236892254390714,AD04_v350_img_[15/10]_com_preco,25-34,female,2026-01-31,42,44,1.04761905,BRL,0.15,"Clique de 7 dias ou visualização de 1 dia",,,,0,3.40909091,,0,,"Using campaign budget",Daily,9,Daily,2026-01-31,2026-01-31
"Conta Haojue Sun Motors",CP08_dk-160_[inicio_14/10],CJ01_dk160_amplo,AD06_dk160_img_[06/01],184629203219671,120233157487530298,120233157487570298,120237818393430298,AD06_dk160_img_[06/01],25-34,female,2026-01-31,52,64,1.23076923,BRL,0.64,"Clique de 7 dias ou visualização de 1 dia",,,,0,10,,0,,"Using campaign budget",Daily,15,Daily,2026-01-31,2026-01-31
"Conta Haojue Sun Motors",CP06_master-ride-150_[inicio_08/09],CJ01_master_ride_amplo,AD09_master_ride_img_[06/01],184629203219671,120231323193670298,120231323193700298,120237818457510298,AD09_master_ride_img_[06/01],25-34,female,2026-01-31,14,14,1,BRL,0.07,"Clique de 7 dias ou visualização de 1 dia",,,,0,5,,0,,"Using campaign budget",Daily,15,Daily,2026-01-31,2026-01-31
"Conta Haojue Sun Motors",CP07_nk-150_[inicio_18/09],CJ01_nk150_amplo,AD010_nk150_img_[06/01],184629203219671,120231793936550298,120231793936530298,120237818652800298,AD010_nk150_img_[06/01],25-34,female,2026-01-31,25,27,1.08,BRL,0.08,"Clique de 7 dias ou visualização de 1 dia",,,,0,2.96296296,,0,,"Using campaign budget",Daily,15,Daily,2026-01-31,2026-01-31
"Conta Suzuki Sun Motors",CP05_v-strom-800-de_[inicio_01/01],"[Amanita] Suzuki - V-Strom 800 DE | Amplo",AD04_v-strom800_img_[12/01],722911362773979,120222759633540599,120222759633660599,120238430715580599,AD04_v-strom800_img_[12/01],25-34,female,2026-01-31,22,23,1.04545455,BRL,0.17,"Clique de 7 dias ou visualização de 1 dia",,,1,4.34782609,7.39130435,0.17,0.17,,"Using campaign budget",Daily,10,Daily,2026-01-31,2026-01-31
"Conta Suzuki Sun Motors",CP06_gsx-8r_[inicio_08/09],CJ01_gsx-8r_amplo,AD014_gsx_8r_img_[20/01],722911362773979,120231169848870599,120231169848990599,120238760442000599,AD014_gsx_8r_img_[20/01],25-34,female,2026-01-31,4,4,1,BRL,0,"Clique de 7 dias ou visualização de 1 dia",,,,0,0,,0,,"Using campaign budget",Daily,15,Daily,2026-01-31,2026-01-31
"Conta Suzuki Sun Motors",CP06_gsx-8r_[inicio_08/09],CJ01_gsx-8r_amplo,AD015_gsx_8r_img_[20/01],722911362773979,120231169848870599,120231169848990599,120238760561210599,AD015_gsx_8r_img_[20/01],25-34,female,2026-01-31,1,1,1,BRL,0,"Clique de 7 dias ou visualização de 1 dia",,,,0,0,,0,,"Using campaign budget",Daily,15,Daily,2026-01-31,2026-01-31
"Conta Kia Sun Motors",CP01_sportage_[inicio_08/09],CJ01_sportage_amplo,AD010_sportage_img_[06/01],277844195704332,6915514980415,6915514981215,6966762783815,AD010_sportage_img_[06/01],25-34,female,2026-01-31,26,29,1.11538462,BRL,0.29,"Clique de 7 dias ou visualização de 1 dia",,,1,3.44827586,10,0.29,0.29,,"Using campaign budget",Daily,20,Daily,2026-01-31,2026-01-31
"Conta Kia Sun Motors",CP06_bongo_[inicio_01/01],"cj02 - AMPLO - Imagem- RS",AD05_bongo_img_[12/01],277844195704332,6662637016215,6662637322615,6969065448215,AD05_bongo_img_[12/01],25-34,female,2026-01-31,17,23,1.35294118,BRL,0.22,"Clique de 7 dias ou visualização de 1 dia",,,,4.34782609,9.56521739,,0.22,,30,Daily,"Using ad set budget",,2026-01-31,2026-01-31
"Conta Kia Sun Motors",CP05_niro_[inicio_01/01],"[Amanita] Always On | KIA | Amplo",AD06_niro_img_[12/01],277844195704332,6729879019015,6729879019215,6969084154015,AD06_niro_img_[12/01],25-34,female,2026-01-31,2,2,1,BRL,0.01,"Clique de 7 dias ou visualização de 1 dia",,,,0,5,,0,,"Using campaign budget",Daily,20,Daily,2026-01-31,2026-01-31
"Conta Kia Sun Motors",CP05_niro_[inicio_01/01],"[Amanita] Always On | KIA | Amplo",AD07_niro_img_[14/01],277844195704332,6729879019015,6729879019215,6969857954615,AD07_niro_img_[14/01],25-34,female,2026-01-31,1,1,1,BRL,0.01,"Clique de 7 dias ou visualização de 1 dia",,,,0,10,,0,,"Using campaign budget",Daily,20,Daily,2026-01-31,2026-01-31
"Conta Kia Sun Motors",CP02_stonic_[inicio_01/01],"[Amanita] Always On | KIA STONIC | Amplo",AD06_stonic_img_[14/01],277844195704332,6875080103815,6875080104415,6969866674215,AD06_stonic_img_[14/01],25-34,female,2026-01-31,6,6,1,BRL,0.1,"Clique de 7 dias ou visualização de 1 dia",,,,0,16.66666667,,0,,"Using campaign budget",Daily,10,Daily,2026-01-31,2026-01-31
"Conta Kia Sun Motors",CP04_carnival_[inicio_01/01],"[Amanita] Always On | KIA | Carnival | AMPLO (ADV)",AD03_carnival_img_[26/01],277844195704332,6819548126415,6880512939215,6974296417015,AD03_carnival_img_[26/01],25-34,female,2026-01-31,34,38,1.11764706,BRL,0.56,"Clique de 7 dias ou visualização de 1 dia",,,1,2.63157895,14.73684211,0.56,0.56,,"Using campaign budget",Daily,9,Daily,2026-01-31,2026-01-31
"Conta Kia Sun Motors",CP03_ev5_[inicio_01/01],"[Amanita] Always On | KIA | EV5 | ADV+RMKT",AD04_ev5_img_[26/01],277844195704332,6819551408615,6819551408215,6974317588815,AD04_ev5_img_[26/01],25-34,female,2026-01-31,7,9,1.28571429,BRL,0.09,"Clique de 7 dias ou visualização de 1 dia",,,,0,10,,0,,"Using campaign budget",Daily,7,Daily,2026-01-31,2026-01-31
"Conta Kia Sun Motors",CP07_sorento_[inicio_27/01],CJ01_sorento_amplo,AD01_sorrento_img_[27/01],277844195704332,6974778338815,6974778338615,6974778337815,AD01_sorrento_img_[27/01],25-34,female,2026-01-31,7,8,1.14285714,BRL,0.08,"Clique de 7 dias ou visualização de 1 dia",,,,0,10,,0,,"Using campaign budget",Daily,15,Daily,2026-01-31,2026-01-31
"Conta Kia Sun Motors",CP05_niro_[inicio_01/01],"[Amanita] Always On | KIA | Amplo",AD05_niro_img_[05/12],277844195704332,6729879019015,6729879019215,6953693449415,AD05_niro_img_[05/12],25-34,female,2026-01-31,3,3,1,BRL,0.1,"Clique de 7 dias ou visualização de 1 dia",,,1,33.33333333,33.33333333,0.1,0.1,,"Using campaign budget",Daily,20,Daily,2026-01-31,2026-01-31
"Conta Suzuki Sun Motors",CP03_gsx-s1000-gx_[inicio_19/09],CJ01_gsx-s1000-gx_amplo,AD04_gsx-s1000-gx_img_[08/12],722911362773979,120231841911510599,120231841911540599,120236637752440599,AD04_gsx-s1000-gx_img_[08/12],25-34,female,2026-01-31,9,11,1.22222222,BRL,0.03,"Clique de 7 dias ou visualização de 1 dia",,,,0,2.72727273,,0,,"Using campaign budget",Daily,9,Daily,2026-01-31,2026-01-31
"Conta Kia Sun Motors",CP06_bongo_[inicio_01/01],"cj02 - AMPLO - Imagem- RS",AD02_bongo_img_[24/11],277844195704332,6662637016215,6662637322615,6947902635015,AD02_bongo_img_[24/11],25-34,female,2026-01-31,10,14,1.4,BRL,0.18,"Clique de 7 dias ou visualização de 1 dia",,,,0,12.85714286,,0,,30,Daily,"Using ad set budget",,2026-01-31,2026-01-31
"Conta Kia Sun Motors",CP06_bongo_[inicio_01/01],"cj02 - AMPLO - Imagem- RS","AD Versatilidade - Bongo - Frete sem preço",277844195704332,6662637016215,6662637322615,6853552721615,"AD Versatilidade - Bongo - Frete sem preço",25-34,male,2026-01-31,156,175,1.12179487,BRL,2.1,"Clique de 7 dias ou visualização de 1 dia",2.1,1,2,1.71428571,12,1.05,0.7,,30,Daily,"Using ad set budget",,2026-01-31,2026-01-31
"Conta Haojue Sun Motors",CP04_dr-160_[inicio_01/01],"[Amanita] Always On | DR160 - Amplo","[Amanita] Always On Haojue - DR160 - card R$ 21.679",184629203219671,120218349708790298,120218349708850298,120223922271160298,"[Amanita] Always On Haojue - DR160 - card R$ 21.679",25-34,male,2026-01-31,203,228,1.12315271,BRL,1.84,"Clique de 7 dias ou visualização de 1 dia",1.84,1,1,1.31578947,8.07017544,1.84,0.61333333,,"Using campaign budget",Daily,25,Daily,2026-01-31,2026-01-31
"Conta Suzuki Sun Motors",CP02_gsx-8s_[inicio_01/01],"[Amanita] Suzuki - GSX-8S - Amplo","AD02 - GSX-8S",722911362773979,120211251061830599,120211847192070599,120211847192060599,"AD02 - GSX-8S",25-34,male,2026-01-31,415,450,1.08433735,BRL,2.58,"Clique de 7 dias ou visualização de 1 dia",,,2,0.66666667,5.73333333,1.29,0.86,,"Using campaign budget",Daily,20,Daily,2026-01-31,2026-01-31
"Conta Zontes",CP08_tactic-400_[inicio_30/11],CJ01_tactic400_Amplo,AD04_tactic400_img_[29/11],7658357130952021,120224545592140714,120224545592160714,120236521361910714,AD04_tactic400_img_[29/11],25-34,male,2026-01-31,17,18,1.05882353,BRL,0.06,"Clique de 7 dias ou visualização de 1 dia",,,,0,3.33333333,,0,,"Using campaign budget",Daily,8,Daily,2026-01-31,2026-01-31
"Conta Suzuki Sun Motors",CP06_gsx-8r_[inicio_08/09],CJ01_gsx-8r_amplo,AD05_gsx_8r_img_[25/09],722911362773979,120231169848870599,120231169848990599,120232140918400599,AD05_gsx_8r_img_[25/09],25-34,male,2026-01-31,892,980,1.09865471,BRL,4.12,"Clique de 7 dias ou visualização de 1 dia",,,8,1.12244898,4.20408163,0.515,0.37454545,,"Using campaign budget",Daily,15,Daily,2026-01-31,2026-01-31
"Conta Zontes",CP03_e-350_[inicio_01/01],"[Amanita] Zontes - 350 Scooter - AMPLO",AD06_e350_img_[31/10]_com_preco,7658357130952021,120228803541830714,120228803541820714,120235269660740714,AD06_e350_img_[31/10]_com_preco,25-34,male,2026-01-31,221,271,1.22624434,BRL,1.28,"Clique de 7 dias ou visualização de 1 dia",,,1,0.73800738,4.72324723,1.28,0.64,,"Using campaign budget",Daily,15,Daily,2026-01-31,2026-01-31
"Conta Haojue Sun Motors",CP07_nk-150_[inicio_18/09],CJ01_nk150_amplo,AD08_nk150_img_[01/12],184629203219671,120231793936550298,120231793936530298,120236167397160298,AD08_nk150_img_[01/12],25-34,male,2026-01-31,156,166,1.06410256,BRL,0.68,"Clique de 7 dias ou visualização de 1 dia",,,,0,4.09638554,,0,,"Using campaign budget",Daily,15,Daily,2026-01-31,2026-01-31
"Conta Suzuki Sun Motors",CP08_v-strom-650-xt_[inicio_24/11],CJ01_v-strom_650_amplo,AD02_v-strom_img_[08/12],722911362773979,120216828365640599,120216828365630599,120236637457530599,AD02_v-strom_img_[08/12],25-34,male,2026-01-31,53,72,1.35849057,BRL,0.43,"Clique de 7 dias ou visualização de 1 dia",,,1,1.38888889,5.97222222,0.43,0.43,,"Using campaign budget",Daily,8,Daily,2026-01-31,2026-01-31
"Conta Zontes",CP02_v-350_[inicio_01/01],"01 - amplo",AD04_v350_img_[15/10]_com_preco,7658357130952021,120212510922970714,120212510922950714,120236892254390714,AD04_v350_img_[15/10]_com_preco,25-34,male,2026-01-31,1189,1343,1.12952061,BRL,4.39,"Clique de 7 dias ou visualização de 1 dia",4.39,1,23,2.97840655,3.26880119,0.19086957,0.10975,,"Using campaign budget",Daily,9,Daily,2026-01-31,2026-01-31
"Conta Haojue Sun Motors",CP04_dr-160_[inicio_01/01],"[Amanita] Always On | DR160 - Amplo",AD07_dr160_img_[06/01],184629203219671,120218349708790298,120218349708850298,120237818342340298,AD07_dr160_img_[06/01],25-34,male,2026-01-31,2,3,1.5,BRL,0.02,"Clique de 7 dias ou visualização de 1 dia",,,,0,6.66666667,,0,,"Using campaign budget",Daily,25,Daily,2026-01-31,2026-01-31
"Conta Haojue Sun Motors",CP08_dk-160_[inicio_14/10],CJ01_dk160_amplo,AD06_dk160_img_[06/01],184629203219671,120233157487530298,120233157487570298,120237818393430298,AD06_dk160_img_[06/01],25-34,male,2026-01-31,539,633,1.17439703,BRL,3.28,"Clique de 7 dias ou visualização de 1 dia",3.28,1,8,1.57977883,5.18167457,0.41,0.328,,"Using campaign budget",Daily,15,Daily,2026-01-31,2026-01-31
"Conta Haojue Sun Motors",CP06_master-ride-150_[inicio_08/09],CJ01_master_ride_amplo,AD09_master_ride_img_[06/01],184629203219671,120231323193670298,120231323193700298,120237818457510298,AD09_master_ride_img_[06/01],25-34,male,2026-01-31,88,91,1.03409091,BRL,0.42,"Clique de 7 dias ou visualização de 1 dia",,,1,1.0989011,4.61538462,0.42,0.42,,"Using campaign budget",Daily,15,Daily,2026-01-31,2026-01-31
"Conta Haojue Sun Motors",CP07_nk-150_[inicio_18/09],CJ01_nk150_amplo,AD010_nk150_img_[06/01],184629203219671,120231793936550298,120231793936530298,120237818652800298,AD010_nk150_img_[06/01],25-34,male,2026-01-31,385,444,1.15324675,BRL,1.84,"Clique de 7 dias ou visualização de 1 dia",,,2,0.45045045,4.14414414,0.92,0.92,,"Using campaign budget",Daily,15,Daily,2026-01-31,2026-01-31
"Conta Suzuki Sun Motors",CP05_v-strom-800-de_[inicio_01/01],"[Amanita] Suzuki - V-Strom 800 DE | Amplo",AD04_v-strom800_img_[12/01],722911362773979,120222759633540599,120222759633660599,120238430715580599,AD04_v-strom800_img_[12/01],25-34,male,2026-01-31,45,56,1.24444444,BRL,0.94,"Clique de 7 dias ou visualização de 1 dia",,,,0,16.78571429,,0,,"Using campaign budget",Daily,10,Daily,2026-01-31,2026-01-31
"Conta Suzuki Sun Motors",CP06_gsx-8r_[inicio_08/09],CJ01_gsx-8r_amplo,AD014_gsx_8r_img_[20/01],722911362773979,120231169848870599,120231169848990599,120238760442000599,AD014_gsx_8r_img_[20/01],25-34,male,2026-01-31,74,84,1.13513514,BRL,0.25,"Clique de 7 dias ou visualização de 1 dia",,,,1.19047619,2.97619048,,0.25,,"Using campaign budget",Daily,15,Daily,2026-01-31,2026-01-31
"Conta Suzuki Sun Motors",CP06_gsx-8r_[inicio_08/09],CJ01_gsx-8r_amplo,AD015_gsx_8r_img_[20/01],722911362773979,120231169848870599,120231169848990599,120238760561210599,AD015_gsx_8r_img_[20/01],25-34,male,2026-01-31,40,45,1.125,BRL,0.15,"Clique de 7 dias ou visualização de 1 dia",,,,0,3.33333333,,0,,"Using campaign budget",Daily,15,Daily,2026-01-31,2026-01-31
"Conta Kia Sun Motors",CP01_sportage_[inicio_08/09],CJ01_sportage_amplo,AD010_sportage_img_[06/01],277844195704332,6915514980415,6915514981215,6966762783815,AD010_sportage_img_[06/01],25-34,male,2026-01-31,67,76,1.13432836,BRL,0.66,"Clique de 7 dias ou visualização de 1 dia",,,,0,8.68421053,,0,,"Using campaign budget",Daily,20,Daily,2026-01-31,2026-01-31
"Conta Kia Sun Motors",CP06_bongo_[inicio_01/01],"cj02 - AMPLO - Imagem- RS",AD04_bongo_img_[12/01],277844195704332,6662637016215,6662637322615,6969064719015,AD04_bongo_img_[12/01],25-34,male,2026-01-31,12,12,1,BRL,0.05,"Clique de 7 dias ou visualização de 1 dia",,,,0,4.16666667,,0,,30,Daily,"Using ad set budget",,2026-01-31,2026-01-31
"Conta Kia Sun Motors",CP06_bongo_[inicio_01/01],"cj02 - AMPLO - Imagem- RS",AD05_bongo_img_[12/01],277844195704332,6662637016215,6662637322615,6969065448215,AD05_bongo_img_[12/01],25-34,male,2026-01-31,99,125,1.26262626,BRL,0.21,"Clique de 7 dias ou visualização de 1 dia",,,,0,1.68,,0,,30,Daily,"Using ad set budget",,2026-01-31,2026-01-31
"Conta Kia Sun Motors",CP05_niro_[inicio_01/01],"[Amanita] Always On | KIA | Amplo",AD06_niro_img_[12/01],277844195704332,6729879019015,6729879019215,6969084154015,AD06_niro_img_[12/01],25-34,male,2026-01-31,3,3,1,BRL,0.17,"Clique de 7 dias ou visualização de 1 dia",,,,0,56.66666667,,0,,"Using campaign budget",Daily,20,Daily,2026-01-31,2026-01-31
"Conta Kia Sun Motors",CP05_niro_[inicio_01/01],"[Amanita] Always On | KIA | Amplo",AD07_niro_img_[14/01],277844195704332,6729879019015,6729879019215,6969857954615,AD07_niro_img_[14/01],25-34,male,2026-01-31,1,1,1,BRL,0,"Clique de 7 dias ou visualização de 1 dia",,,,0,0,,0,,"Using campaign budget",Daily,20,Daily,2026-01-31,2026-01-31
"Conta Kia Sun Motors",CP02_stonic_[inicio_01/01],"[Amanita] Always On | KIA STONIC | Amplo",AD06_stonic_img_[14/01],277844195704332,6875080103815,6875080104415,6969866674215,AD06_stonic_img_[14/01],25-34,male,2026-01-31,24,28,1.16666667,BRL,0.28,"Clique de 7 dias ou visualização de 1 dia",,,1,3.57142857,10,0.28,0.28,,"Using campaign budget",Daily,10,Daily,2026-01-31,2026-01-31
"Conta Kia Sun Motors",CP04_carnival_[inicio_01/01],"[Amanita] Always On | KIA | Carnival | AMPLO (ADV)",AD03_carnival_img_[26/01],277844195704332,6819548126415,6880512939215,6974296417015,AD03_carnival_img_[26/01],25-34,male,2026-01-31,38,43,1.13157895,BRL,0.4,"Clique de 7 dias ou visualização de 1 dia",,,,0,9.30232558,,0,,"Using campaign budget",Daily,9,Daily,2026-01-31,2026-01-31
"Conta Kia Sun Motors",CP03_ev5_[inicio_01/01],"[Amanita] Always On | KIA | EV5 | ADV+RMKT",AD04_ev5_img_[26/01],277844195704332,6819551408615,6819551408215,6974317588815,AD04_ev5_img_[26/01],25-34,male,2026-01-31,34,37,1.08823529,BRL,0.63,"Clique de 7 dias ou visualização de 1 dia",,,,0,17.02702703,,0,,"Using campaign budget",Daily,7,Daily,2026-01-31,2026-01-31
"Conta Kia Sun Motors",CP07_sorento_[inicio_27/01],CJ01_sorento_amplo,AD01_sorrento_img_[27/01],277844195704332,6974778338815,6974778338615,6974778337815,AD01_sorrento_img_[27/01],25-34,male,2026-01-31,45,55,1.22222222,BRL,0.7,"Clique de 7 dias ou visualização de 1 dia",,,1,3.63636364,12.72727273,0.7,0.35,,"Using campaign budget",Daily,15,Daily,2026-01-31,2026-01-31
"Conta Haojue Sun Motors",CP06_master-ride-150_[inicio_08/09],CJ01_master_ride_amplo,AD05_master_ride_video_[26/09],184629203219671,120231323193670298,120231323193700298,120232168040110298,AD05_master_ride_video_[26/09],25-34,male,2026-01-31,43,48,1.11627907,BRL,0.34,"Clique de 7 dias ou visualização de 1 dia",,,1,2.08333333,7.08333333,0.34,0.34,,"Using campaign budget",Daily,15,Daily,2026-01-31,2026-01-31
"Conta Kia Sun Motors",CP05_niro_[inicio_01/01],"[Amanita] Always On | KIA | Amplo",AD05_niro_img_[05/12],277844195704332,6729879019015,6729879019215,6953693449415,AD05_niro_img_[05/12],25-34,male,2026-01-31,31,32,1.03225806,BRL,0.67,"Clique de 7 dias ou visualização de 1 dia",,,,0,20.9375,,0,,"Using campaign budget",Daily,20,Daily,2026-01-31,2026-01-31
"Conta Suzuki Sun Motors",CP03_gsx-s1000-gx_[inicio_19/09],CJ01_gsx-s1000-gx_amplo,AD04_gsx-s1000-gx_img_[08/12],722911362773979,120231841911510599,120231841911540599,120236637752440599,AD04_gsx-s1000-gx_img_[08/12],25-34,male,2026-01-31,145,167,1.15172414,BRL,0.64,"Clique de 7 dias ou visualização de 1 dia",,,3,1.79640719,3.83233533,0.21333333,0.21333333,,"Using campaign budget",Daily,9,Daily,2026-01-31,2026-01-31
"Conta Kia Sun Motors",CP06_bongo_[inicio_01/01],"cj02 - AMPLO - Imagem- RS",AD02_bongo_img_[24/11],277844195704332,6662637016215,6662637322615,6947902635015,AD02_bongo_img_[24/11],25-34,male,2026-01-31,36,50,1.38888889,BRL,0.38,"Clique de 7 dias ou visualização de 1 dia",,,,0,7.6,,0,,30,Daily,"Using ad set budget",,2026-01-31,2026-01-31
"Conta Kia Sun Motors",CP06_bongo_[inicio_01/01],"cj02 - AMPLO - Imagem- RS","AD Versatilidade - Bongo - Frete sem preço",277844195704332,6662637016215,6662637322615,6853552721615,"AD Versatilidade - Bongo - Frete sem preço",25-34,unknown,2026-01-31,1,1,1,BRL,0,"Clique de 7 dias ou visualização de 1 dia",,,,0,0,,0,,30,Daily,"Using ad set budget",,2026-01-31,2026-01-31
"Conta Haojue Sun Motors",CP04_dr-160_[inicio_01/01],"[Amanita] Always On | DR160 - Amplo","[Amanita] Always On Haojue - DR160 - card R$ 21.679",184629203219671,120218349708790298,120218349708850298,120223922271160298,"[Amanita] Always On Haojue - DR160 - card R$ 21.679",25-34,unknown,2026-01-31,2,2,1,BRL,0.01,"Clique de 7 dias ou visualização de 1 dia",,,,0,5,,0,,"Using campaign budget",Daily,25,Daily,2026-01-31,2026-01-31
"Conta Suzuki Sun Motors",CP02_gsx-8s_[inicio_01/01],"[Amanita] Suzuki - GSX-8S - Amplo","AD02 - GSX-8S",722911362773979,120211251061830599,120211847192070599,120211847192060599,"AD02 - GSX-8S",25-34,unknown,2026-01-31,3,3,1,BRL,0.07,"Clique de 7 dias ou visualização de 1 dia",,,,0,23.33333333,,0,,"Using campaign budget",Daily,20,Daily,2026-01-31,2026-01-31
"Conta Zontes",CP08_tactic-400_[inicio_30/11],CJ01_tactic400_Amplo,AD04_tactic400_img_[29/11],7658357130952021,120224545592140714,120224545592160714,120236521361910714,AD04_tactic400_img_[29/11],25-34,unknown,2026-01-31,1,1,1,BRL,0.01,"Clique de 7 dias ou visualização de 1 dia",,,,0,10,,0,,"Using campaign budget",Daily,8,Daily,2026-01-31,2026-01-31
"Conta Suzuki Sun Motors",CP06_gsx-8r_[inicio_08/09],CJ01_gsx-8r_amplo,AD05_gsx_8r_img_[25/09],722911362773979,120231169848870599,120231169848990599,120232140918400599,AD05_gsx_8r_img_[25/09],25-34,unknown,2026-01-31,8,10,1.25,BRL,0.12,"Clique de 7 dias ou visualização de 1 dia",,,1,10,12,0.12,0.12,,"Using campaign budget",Daily,15,Daily,2026-01-31,2026-01-31
"Conta Zontes",CP03_e-350_[inicio_01/01],"[Amanita] Zontes - 350 Scooter - AMPLO",AD06_e350_img_[31/10]_com_preco,7658357130952021,120228803541830714,120228803541820714,120235269660740714,AD06_e350_img_[31/10]_com_preco,25-34,unknown,2026-01-31,3,3,1,BRL,0.03,"Clique de 7 dias ou visualização de 1 dia",,,,0,10,,0,,"Using campaign budget",Daily,15,Daily,2026-01-31,2026-01-31
"Conta Zontes",CP02_v-350_[inicio_01/01],"01 - amplo",AD04_v350_img_[15/10]_com_preco,7658357130952021,120212510922970714,120212510922950714,120236892254390714,AD04_v350_img_[15/10]_com_preco,25-34,unknown,2026-01-31,10,11,1.1,BRL,0.06,"Clique de 7 dias ou visualização de 1 dia",,,,0,5.45454545,,0,,"Using campaign budget",Daily,9,Daily,2026-01-31,2026-01-31
"Conta Haojue Sun Motors",CP08_dk-160_[inicio_14/10],CJ01_dk160_amplo,AD06_dk160_img_[06/01],184629203219671,120233157487530298,120233157487570298,120237818393430298,AD06_dk160_img_[06/01],25-34,unknown,2026-01-31,3,3,1,BRL,0.01,"Clique de 7 dias ou visualização de 1 dia",,,,0,3.33333333,,0,,"Using campaign budget",Daily,15,Daily,2026-01-31,2026-01-31
"Conta Haojue Sun Motors",CP07_nk-150_[inicio_18/09],CJ01_nk150_amplo,AD010_nk150_img_[06/01],184629203219671,120231793936550298,120231793936530298,120237818652800298,AD010_nk150_img_[06/01],25-34,unknown,2026-01-31,1,1,1,BRL,0,"Clique de 7 dias ou visualização de 1 dia",,,,0,0,,0,,"Using campaign budget",Daily,15,Daily,2026-01-31,2026-01-31
"Conta Suzuki Sun Motors",CP05_v-strom-800-de_[inicio_01/01],"[Amanita] Suzuki - V-Strom 800 DE | Amplo",AD04_v-strom800_img_[12/01],722911362773979,120222759633540599,120222759633660599,120238430715580599,AD04_v-strom800_img_[12/01],25-34,unknown,2026-01-31,1,1,1,BRL,0.02,"Clique de 7 dias ou visualização de 1 dia",,,,0,20,,0,,"Using campaign budget",Daily,10,Daily,2026-01-31,2026-01-31
"Conta Suzuki Sun Motors",CP06_gsx-8r_[inicio_08/09],CJ01_gsx-8r_amplo,AD014_gsx_8r_img_[20/01],722911362773979,120231169848870599,120231169848990599,120238760442000599,AD014_gsx_8r_img_[20/01],25-34,unknown,2026-01-31,1,1,1,BRL,0,"Clique de 7 dias ou visualização de 1 dia",,,,0,0,,0,,"Using campaign budget",Daily,15,Daily,2026-01-31,2026-01-31
"Conta Suzuki Sun Motors",CP06_gsx-8r_[inicio_08/09],CJ01_gsx-8r_amplo,AD015_gsx_8r_img_[20/01],722911362773979,120231169848870599,120231169848990599,120238760561210599,AD015_gsx_8r_img_[20/01],25-34,unknown,2026-01-31,1,1,1,BRL,0.01,"Clique de 7 dias ou visualização de 1 dia",,,,0,10,,0,,"Using campaign budget",Daily,15,Daily,2026-01-31,2026-01-31
"Conta Kia Sun Motors",CP01_sportage_[inicio_08/09],CJ01_sportage_amplo,AD010_sportage_img_[06/01],277844195704332,6915514980415,6915514981215,6966762783815,AD010_sportage_img_[06/01],25-34,unknown,2026-01-31,1,1,1,BRL,0.03,"Clique de 7 dias ou visualização de 1 dia",,,,0,30,,0,,"Using campaign budget",Daily,20,Daily,2026-01-31,2026-01-31
"Conta Kia Sun Motors",CP06_bongo_[inicio_01/01],"cj02 - AMPLO - Imagem- RS",AD05_bongo_img_[12/01],277844195704332,6662637016215,6662637322615,6969065448215,AD05_bongo_img_[12/01],25-34,unknown,2026-01-31,4,4,1,BRL,0,"Clique de 7 dias ou visualização de 1 dia",,,,0,0,,0,,30,Daily,"Using ad set budget",,2026-01-31,2026-01-31
"Conta Kia Sun Motors",CP05_niro_[inicio_01/01],"[Amanita] Always On | KIA | Amplo",AD05_niro_img_[05/12],277844195704332,6729879019015,6729879019215,6953693449415,AD05_niro_img_[05/12],25-34,unknown,2026-01-31,1,1,1,BRL,0.01,"Clique de 7 dias ou visualização de 1 dia",,,,0,10,,0,,"Using campaign budget",Daily,20,Daily,2026-01-31,2026-01-31
"Conta Suzuki Sun Motors",CP03_gsx-s1000-gx_[inicio_19/09],CJ01_gsx-s1000-gx_amplo,AD04_gsx-s1000-gx_img_[08/12],722911362773979,120231841911510599,120231841911540599,120236637752440599,AD04_gsx-s1000-gx_img_[08/12],25-34,unknown,2026-01-31,2,2,1,BRL,0,"Clique de 7 dias ou visualização de 1 dia",,,,0,0,,0,,"Using campaign budget",Daily,9,Daily,2026-01-31,2026-01-31
"Conta Kia Sun Motors",CP06_bongo_[inicio_01/01],"cj02 - AMPLO - Imagem- RS",AD02_bongo_img_[24/11],277844195704332,6662637016215,6662637322615,6947902635015,AD02_bongo_img_[24/11],25-34,unknown,2026-01-31,2,3,1.5,BRL,0.02,"Clique de 7 dias ou visualização de 1 dia",,,,0,6.66666667,,0,,30,Daily,"Using ad set budget",,2026-01-31,2026-01-31
